file,lines,line_span,classification,reason
"src/app/api/surfaces/inbound/ack/route.test.ts","70","1-70","KEEP_REFACTOR_MVP","Surface transport API is needed for Slack MVP but includes generic/non-Slack handling; refactor to Slack-focused path."
"src/app/api/surfaces/inbound/ack/route.ts","78","1-78","KEEP_REFACTOR_MVP","Surface transport API is needed for Slack MVP but includes generic/non-Slack handling; refactor to Slack-focused path."
"src/app/api/surfaces/inbound/route.test.ts","152","1-152","KEEP_REFACTOR_MVP","Surface transport API is needed for Slack MVP but includes generic/non-Slack handling; refactor to Slack-focused path."
"src/app/api/surfaces/inbound/route.ts","259","1-259","KEEP_REFACTOR_MVP","Surface transport API is needed for Slack MVP but includes generic/non-Slack handling; refactor to Slack-focused path."
"src/app/api/surfaces/link-token/route.ts","69","1-69","KEEP_REFACTOR_MVP","Surface transport API is needed for Slack MVP but includes generic/non-Slack handling; refactor to Slack-focused path."
"src/app/api/surfaces/link/route.ts","54","1-54","KEEP_REFACTOR_MVP","Surface transport API is needed for Slack MVP but includes generic/non-Slack handling; refactor to Slack-focused path."
"src/app/api/surfaces/session/resolve/route.test.ts","82","1-82","KEEP_REFACTOR_MVP","Surface transport API is needed for Slack MVP but includes generic/non-Slack handling; refactor to Slack-focused path."
"src/app/api/surfaces/session/resolve/route.ts","125","1-125","KEEP_REFACTOR_MVP","Surface transport API is needed for Slack MVP but includes generic/non-Slack handling; refactor to Slack-focused path."
"src/app/api/tasks/triage/action/route.ts","79","1-79","PRUNE_MVP","Task triage APIs are outside MVP scope."
"src/app/api/tasks/triage/audit/route.ts","24","1-24","PRUNE_MVP","Task triage APIs are outside MVP scope."
"src/app/api/tasks/triage/route.ts","39","1-39","PRUNE_MVP","Task triage APIs are outside MVP scope."
"src/env.ts","314","1-314","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (microsoft); refactor for Gmail+Google Calendar+Slack."
"src/server/README.md","63","1-63","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (microsoft); refactor for Gmail+Google Calendar+Slack."
"src/server/auth/README.md","19","1-19","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/auth/cleanup-invalid-tokens.test.ts","159","1-159","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/auth/cleanup-invalid-tokens.ts","147","1-147","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/auth/index.ts","14","1-14","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/auth/oauth-refresh-failure-policy.test.ts","80","1-80","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/auth/oauth-refresh-failure-policy.ts","112","1-112","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/auth/session.test.ts","124","1-124","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/auth/session.ts","254","1-254","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/db/__mocks__/client.ts","4","1-4","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/db/client-extensions.ts","202","1-202","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/db/client-helpers.ts","27","1-27","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/db/client-retry.ts","48","1-48","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/db/client.ts","22","1-22","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/db/encryption.ts","86","1-86","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/db/extensions.ts","202","1-202","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/README.md","82","1-82","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (discord, telegram); refactor for Gmail+Google Calendar+Slack."
"src/server/features/ai/actions.ts","1252","1-1252","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/actions/register-defaults.ts","32","1-32","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/actions/registry.ts","60","1-60","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/authoritative-history.ts","28","1-28","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/contracts/provider-safe-value.ts","62","1-62","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/conversational-copy.ts","79","1-79","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/cross-reference.ts","101","1-101","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/evals/taxonomy.ts","502","1-502","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/helpers.test.ts","333","1-333","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/helpers.ts","82","1-82","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/message-processor.test.ts","46","1-46","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/message-processor.ts","1042","1-1042","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (outlook, discord, telegram); refactor for Gmail+Google Calendar+Slack."
"src/server/features/ai/policy/enforcement.ts","199","1-199","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (discord, telegram); refactor for Gmail+Google Calendar+Slack."
"src/server/features/ai/policy/tool-targeting.test.ts","80","1-80","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/policy/tool-targeting.ts","90","1-90","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/proactive/orchestrator.test.ts","105","1-105","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/proactive/orchestrator.ts","185","1-185","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/proactive/scanner.ts","161","1-161","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/proactive/types.ts","22","1-22","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/response-guards.ts","10","1-10","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/attempt-loop.history.test.ts","83","1-83","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/attempt-loop.ts","594","1-594","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (discord, telegram); refactor for Gmail+Google Calendar+Slack."
"src/server/features/ai/runtime/concurrency.ts","43","1-43","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/context/hydrator.test.ts","176","1-176","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/context/hydrator.ts","123","1-123","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/context/memory-flush.ts","61","1-61","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/context/precheck.ts","23","1-23","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/context/pruning.test.ts","53","1-53","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/context/pruning.ts","227","1-227","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/context/render.ts","107","1-107","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/context/requirements.ts","28","1-28","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/context/retrieval-broker.ts","192","1-192","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/context/slot-budget.test.ts","14","1-14","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/context/slot-budget.ts","30","1-30","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/deadline-context.ts","44","1-44","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/finalize.ts","40","1-40","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/harness/session-runner.ts","36","1-36","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/harness/tool-events.test.ts","95","1-95","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/harness/tool-events.ts","69","1-69","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/index.ts","201","1-201","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/mcp-tools.test.ts","131","1-131","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/mcp-tools.ts","264","1-264","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/response-contract.ts","18","1-18","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/response-writer.ts","154","1-154","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (discord, telegram); refactor for Gmail+Google Calendar+Slack."
"src/server/features/ai/runtime/result-summarizer.test.ts","33","1-33","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/result-summarizer.ts","47","1-47","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/session.test.ts","55","1-55","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/session.ts","252","1-252","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/telemetry/schema.test.ts","54","1-54","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/telemetry/schema.ts","184","1-184","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/telemetry/unsupported-intents.ts","31","1-31","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/turn-contract.ts","137","1-137","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/runtime/types.ts","59","1-59","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/security.ts","28","1-28","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/skills/bundled.ts","9","1-9","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/skills/catalog/inbox-calendar-agent/SKILL.md","18","1-18","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/skills/catalog/open-world-planning/SKILL.md","15","1-15","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/skills/catalog/rule-plane-agent/SKILL.md","14","1-14","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/skills/composition.ts","39","1-39","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/skills/loader.ts","15","1-15","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/skills/managed.ts","9","1-9","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/skills/prompt.ts","18","1-18","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/skills/snapshot.ts","47","1-47","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/skills/source-loader.ts","81","1-81","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/skills/types.ts","13","1-13","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/skills/workspace.ts","9","1-9","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/step-budget.test.ts","70","1-70","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/step-budget.ts","74","1-74","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/system-prompt.test.ts","29","1-29","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/system-prompt.ts","69","1-69","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (discord, telegram); refactor for Gmail+Google Calendar+Slack."
"src/server/features/ai/thread-context.ts","142","1-142","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/calendar-time.test.ts","81","1-81","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/calendar-time.ts","256","1-256","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/calendar/primitives.ts","83","1-83","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/common/backoff.ts","19","1-19","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/common/concurrency.ts","29","1-29","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/common/idempotency.ts","11","1-11","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/common/retry.ts","73","1-73","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/common/throttle.ts","56","1-56","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/contracts/tool-contract.ts","41","1-41","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/contracts/tool-result.ts","4","1-4","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
